"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Class","Strand"
"ENSG00000164142",28.5553424211968,-0.0272713972149677,0.223111119673611,0.775475012959822,0.876010938688471,"FAM160A1","4:151409176-151670503","protein_coding","+"
"ENSG00000110888",1708.20331905726,0.0306422217694024,0.120309539946607,0.775763413891886,0.876175074683851,"CAPRIN2","12:30709552-30754951","protein_coding","-"
"ENSG00000137710",6961.83925007967,-0.0302442290396137,0.122469065940503,0.775718767057314,0.876175074683851,"RDX","11:109864295-110296712","protein_coding","-"
"ENSG00000144843",298.598114121911,0.0350745252609056,0.154677238102803,0.775796030028419,0.876175074683851,"ADPRH","3:119579268-119589945","protein_coding","+"
"ENSG00000228205",6.6039323964132,0.0202763110497335,0.236630878111017,0.775763044715932,0.876175074683851,"AC131235.1","3:184149704-184150435","processed_pseudogene","+"
"ENSG00000267607",7.20208152287574,0.00958388456679726,0.243418562743145,0.77586334120758,0.876201480119199,"AC011511.5","19:10285801-10289019","lncRNA","-"
"ENSG00000109625",4.49372508938489,-0.012451231494351,0.241944138346834,0.776104785112562,0.876257796456875,"CPZ","4:8592660-8619759","protein_coding","+"
"ENSG00000132549",1705.90944826953,-0.0242795115475964,0.102943063982514,0.776094284113795,0.876257796456875,"VPS13B","8:99013266-99877580","protein_coding","+"
"ENSG00000155980",76.4337022319204,0.0333670767590401,0.199837014724607,0.776176810729687,0.876257796456875,"KIF5A","12:57550044-57586633","protein_coding","+"
"ENSG00000198542",22.5514189923954,0.0254096349922809,0.227505543390334,0.776147277266876,0.876257796456875,"ITGBL1","13:101452593-101720856","protein_coding","+"
"ENSG00000205274",7.70031477570439,-0.0230487507341179,0.231828081490723,0.775987641133689,0.876257796456875,"TRBV20OR9-2","9:33617762-33618506","TR_V_gene","+"
"ENSG00000260924",39.5343585477113,0.0344886968143403,0.192877416132448,0.776035133621626,0.876257796456875,"LINC01311","22:19171395-19172839","lncRNA","+"
"ENSG00000136868",2941.13112839805,-0.0185710199329561,0.0709387385788006,0.776555385612052,0.876635565204459,"SLC31A1","9:113221544-113264492","protein_coding","+"
"ENSG00000180211",3.58825418888392,-0.0190312903494612,0.235740928677911,0.776762301765657,0.876819520556683,"FO393411.1","6:39958414-39958833","processed_pseudogene","-"
"ENSG00000175305",205.911796480117,-0.0314933679424323,0.142182100980872,0.776864344817105,0.87688507964783,"CCNE2","8:94879770-94896678","protein_coding","-"
"ENSG00000140365",2626.81155654421,0.0336119438529073,0.141725870086428,0.777047677498953,0.877041045521396,"COMMD4","15:75335891-75343224","protein_coding","+"
"ENSG00000165672",11625.7599825667,-0.0289645207990427,0.0813181876615827,0.777134439583837,0.877041045521396,"PRDX3","10:119167720-119178812","protein_coding","-"
"ENSG00000168005",1443.84924209595,0.0236098374826716,0.0874468598587706,0.777133330477835,0.877041045521396,"SPINDOC","11:63813456-63827716","protein_coding","+"
"ENSG00000073008",7028.7442936401,0.0215209177382509,0.0779337202166735,0.777344019363299,0.877227931775546,"PVR","19:44643798-44666162","protein_coding","+"
"ENSG00000090013",9642.68239203497,-0.0272861300285293,0.113471477795016,0.77776042352027,0.877463540069548,"BLVRB","19:40447765-40465840","protein_coding","-"
"ENSG00000166313",856.65684721864,-0.0193147760881615,0.0882058964723349,0.777772771365732,0.877463540069548,"APBB1","11:6395124-6419414","protein_coding","-"
"ENSG00000169564",14093.4645556536,0.0113647190144652,0.037247648906695,0.777762413473016,0.877463540069548,"PCBP1","2:70087454-70089203","protein_coding","+"
"ENSG00000176024",158.022832431054,-0.0339327921112471,0.191068251613836,0.77771001564802,0.877463540069548,"ZNF613","19:51927147-51948759","protein_coding","+"
"ENSG00000197102",35243.8004758584,-0.0231191959226057,0.097578614357959,0.777628814011079,0.877463540069548,"DYNC1H1","14:101964573-102056443","protein_coding","+"
"ENSG00000287760",4.69941022108354,0.0186518489704475,0.236523693977845,0.778011539309328,0.877683266488945,"AC099521.3","16:68448843-68450002","lncRNA","+"
"ENSG00000223522",16.0007178992622,0.0231504337809018,0.230344806016408,0.778060482653918,0.877688836973723,"AC093690.1","2:28307063-28310560","lncRNA","-"
"ENSG00000229851",3.7601133553928,0.00871881500640613,0.243622944819524,0.778127825612783,0.877715161285316,"ARSD-AS1","X:2904904-2906081","lncRNA","+"
"ENSG00000121410",123.815819117747,-0.0335769757886011,0.200154493232919,0.778227785346087,0.877778271714511,"A1BG","19:58345178-58353499","protein_coding","-"
"ENSG00000267737",4.65935174324905,0.0158790069796478,0.238965855756717,0.778309487019799,0.877820782549756,"AC087645.2","17:78315729-78347798","lncRNA","+"
"ENSG00000073803",617.042010398009,-0.0275770245902668,0.115007917964004,0.778439232346872,0.877873491375596,"MAP3K13","3:185282941-185489094","protein_coding","+"
"ENSG00000285018",7.67149480468497,0.0197459860118095,0.235166516599065,0.778444250111246,0.877873491375596,"AC245140.3","X:154374595-154376934","lncRNA","+"
"ENSG00000090905",4939.59102627278,0.0197733539023545,0.124746854980688,0.778601882790364,0.878001614307333,"TNRC6A","16:24610209-24827632","protein_coding","+"
"ENSG00000115020",3141.99941231624,0.0256658496842848,0.115582105476939,0.778670193051696,0.878003710535235,"PIKFYVE","2:208266255-208358746","protein_coding","+"
"ENSG00000168490",19.5299595678943,0.0273848297738278,0.222701487148951,0.778735805433357,0.878003710535235,"PHYHIP","8:22219703-22232101","protein_coding","-"
"ENSG00000283355",21.5465075620232,0.0286944822338866,0.223026301839857,0.778732786179588,0.878003710535235,"AC074194.2","4:184014035-184016382","TEC","+"
"ENSG00000181322",9.22204307650277,0.0194705059786938,0.235243876696429,0.778914641160446,0.878136141351928,"NME9","3:138261437-138329886","protein_coding","-"
"ENSG00000221963",713.077913977373,0.024835798707594,0.095591802225436,0.778941319267902,0.878136141351928,"APOL6","22:35648446-35668404","protein_coding","+"
"ENSG00000101639",1300.35063752492,-0.0234484118775095,0.0968682344273741,0.779082327725218,0.878183449999106,"CEP192","18:12991362-13125052","protein_coding","+"
"ENSG00000140948",1514.15378813808,0.0263690438016995,0.104167035858782,0.779087942970163,0.878183449999106,"ZCCHC14","16:87406246-87493024","protein_coding","-"
"ENSG00000176915",5281.79932007545,0.0132858316500714,0.0496907951763507,0.779115374667043,0.878183449999106,"ANKLE2","12:132725503-132761832","protein_coding","-"
"ENSG00000163467",26.4959226909812,0.0342442174728469,0.203326559178999,0.779213991343903,0.878226310615883,"TSACC","1:156337314-156346995","protein_coding","+"
"ENSG00000268949",5.35767446166711,-0.0204554420414824,0.232902787203262,0.779241464977152,0.878226310615883,"MRPS17P1","1:44988705-44991834","processed_pseudogene","-"
"ENSG00000198920",1533.24969502292,-0.0262715552692448,0.104036519109621,0.779391792464376,0.878296474416745,"KIAA0753","17:6578147-6640711","protein_coding","-"
"ENSG00000258427",4.68272141836299,0.0193219890579666,0.236747864959759,0.779359573545365,0.878296474416745,"RBM8B","14:60397757-60398281","processed_pseudogene","+"
"ENSG00000108684",73.7923564137232,0.0316186179592014,0.210835920616462,0.779584545791604,0.878445633023023,"ASIC2","17:33013087-34174964","protein_coding","-"
"ENSG00000137992",1097.34538340609,0.03458916543719,0.15171655101727,0.779612241170245,0.878445633023023,"DBT","1:100186919-100249834","protein_coding","-"
"ENSG00000244313",38.6705058912328,0.0338077668470125,0.199456903627725,0.779683467943587,0.878476260769113,"AC024293.1","11:46428653-46429150","processed_pseudogene","-"
"ENSG00000278126",13.5406672006549,0.0244759155617943,0.228315597333957,0.779817395639788,0.878577526748888,"AC139768.2","12:51201684-51202581","lncRNA","-"
"ENSG00000164535",775.26902706797,-0.0236831884316321,0.0911591735483462,0.779866189201302,0.878582870742204,"DAGLB","7:6409126-6484190","protein_coding","-"
"ENSG00000198160",1416.85608604255,-0.0326061824393011,0.103227594895611,0.779935282084518,0.878611081681768,"MIER1","1:66924895-66988619","protein_coding","+"
"ENSG00000124786",620.740012880545,0.0246304063391111,0.0979878905846999,0.77999179258406,0.878625115954426,"SLC35B3","6:8411463-8435611","protein_coding","-"
"ENSG00000186020",643.53661197304,-0.0236661269608184,0.0909225214327971,0.780212838625298,0.878824479944743,"ZNF529","19:36534774-36605276","protein_coding","-"
"ENSG00000163923",512.869161080056,0.0322827076194447,0.139341412916633,0.780726710985177,0.879303983883865,"RPL39L","3:187120948-187180908","protein_coding","-"
"ENSG00000279170",193.786170423754,-0.0333525206565766,0.156189650479846,0.780695531321525,0.879303983883865,"TSTD3","6:99520693-99589899","protein_coding","+"
"ENSG00000138085",2924.79916928904,0.0175058606667209,0.0676063655142036,0.780873576708652,0.87939755892685,"ATRAID","2:27212027-27217178","protein_coding","+"
"ENSG00000234129",18.1510114955357,0.0292384681757839,0.216738389388526,0.780897977746475,0.87939755892685,"AC073529.1","X:10847578-11111220","lncRNA","-"
"ENSG00000166411",3687.51280365692,0.0146416929045954,0.0591893975882861,0.781288878282583,0.879548240310459,"IDH3A","15:78131498-78171945","protein_coding","+"
"ENSG00000178605",3084.45943614002,0.0198420236842743,0.0895962418776982,0.781286636431884,0.879548240310459,"GTPBP6","X:304529-318819","protein_coding","-"
"ENSG00000224940",48.9822132284619,0.0291498027211333,0.213076087090291,0.781202027677923,0.879548240310459,"PRRT4","7:128350325-128361685","protein_coding","-"
"ENSG00000245275",187.924273091406,0.0332966883382286,0.19372022057124,0.781296373706714,0.879548240310459,"SAP30L-AS1","5:154325568-154445850","lncRNA","-"
"ENSG00000260325",16.7237154525484,0.0266358445683624,0.228478680700563,0.781172602749363,0.879548240310459,"HSPB9","17:42121431-42123352","protein_coding","+"
"ENSG00000285476",18.8248780769359,0.0203498172468457,0.234365201134166,0.781201608341917,0.879548240310459,"AC139491.7","5:176063748-176126959","protein_coding","+"
"ENSG00000078725",7.99185955215493,0.0182830431981459,0.236432348325339,0.781459228965389,0.879681923564436,"BRINP1","9:119153458-119369435","protein_coding","-"
"ENSG00000178082",12.6704298406959,-0.0234718957973855,0.228594108597895,0.781777911545993,0.879945886423567,"TWF1P1","17:29203426-29204474","processed_pseudogene","-"
"ENSG00000260448",14.3275125143518,-0.0245227566570297,0.227051394991914,0.781781955749592,0.879945886423567,"LCMT1-AS1","16:25085168-25111555","lncRNA","-"
"ENSG00000132376",1620.31113180801,0.0332340591715571,0.111482187683881,0.782160821589387,0.880223302296469,"INPP5K","17:1494577-1516742","protein_coding","-"
"ENSG00000181652",13.6804506246357,0.0164239804457496,0.237866922668272,0.78213169720723,0.880223302296469,"ATG9B","7:151012209-151024499","protein_coding","-"
"ENSG00000251441",4.13999430441322,-0.0108827515028784,0.242705916918525,0.782077983011138,0.880223302296469,"RTEL1P1","4:112356135-112370959","transcribed_processed_pseudogene","+"
"ENSG00000163626",661.295880986782,-0.0284339968223342,0.0950110976700698,0.782318533411782,0.880351114246107,"COX18","4:73052362-73069755","protein_coding","-"
"ENSG00000157916",3617.01615876596,-0.0261446671596523,0.104612620336865,0.782368805980445,0.88035801609478,"RER1","1:2391775-2405442","protein_coding","+"
"ENSG00000188038",6.32317770044904,-0.0156981217742824,0.239024316921098,0.782433652823783,0.880381315895879,"NRN1L","16:67884885-67888855","protein_coding","+"
"ENSG00000087842",2218.65614452039,-0.0251780047643429,0.098777603729467,0.78264043019097,0.8805643019213,"PIR","X:15384799-15493564","protein_coding","-"
"ENSG00000111780",10.558108564041,-0.014852356540989,0.239616737544949,0.782800576905635,0.880595460032876,"AL021546.1","12:120438198-120460006","protein_coding","+"
"ENSG00000245146",34.3762792411095,0.0321198215512942,0.201272496700238,0.782724594565365,0.880595460032876,"MALINC1","5:140071312-140109274","lncRNA","-"
"ENSG00000282246",5.68433516898101,0.00871077680247299,0.243654427613255,0.78277597497407,0.880595460032876,"AL157392.5","10:13610047-13655929","protein_coding","+"
"ENSG00000143653",2651.77901758557,0.0266028343961455,0.107482494182923,0.782845804216132,0.880596670525675,"SCCPDH","1:246724409-246768137","protein_coding","+"
"ENSG00000100290",18.1134992086529,0.0253747763827367,0.227122184922838,0.783482517239576,0.880766475388533,"BIK","22:43110750-43129712","protein_coding","+"
"ENSG00000106823",8.17507448400704,0.0205472284147436,0.233896211272743,0.783392748829234,0.880766475388533,"ECM2","9:92493554-92536655","protein_coding","-"
"ENSG00000112851",5062.72989787055,0.0170128073530699,0.0980078934480999,0.783289698552106,0.880766475388533,"ERBIN","5:65926475-66082549","protein_coding","+"
"ENSG00000117262",546.93493058567,0.0298395006227517,0.122423797997765,0.78338397068759,0.880766475388533,"GPR89A","1:145607988-145670650","protein_coding","+"
"ENSG00000134538",10.7675700210291,0.0235586537248226,0.22927092650793,0.783413755991827,0.880766475388533,"SLCO1B1","12:21131202-21239246","protein_coding","+"
"ENSG00000157077",1110.47288319973,0.0301563818415484,0.129238889357887,0.78321232963382,0.880766475388533,"ZFYVE9","1:52142094-52346686","protein_coding","+"
"ENSG00000162076",780.232039871927,0.0273649884487858,0.117961495616329,0.783108790726828,0.880766475388533,"FLYWCH2","16:2883213-2899382","protein_coding","+"
"ENSG00000219529",9.57585717925725,-0.0220971789821771,0.229686839750645,0.783448403857467,0.880766475388533,"AP000580.1","11:77813319-77813676","processed_pseudogene","-"
"ENSG00000257365",1652.26339166896,0.0157953174155414,0.0551247928022746,0.78336225353537,0.880766475388533,"FNTB","14:64986895-65062652","protein_coding","+"
"ENSG00000261801",112.020781827234,-0.0334163843437369,0.189074906278072,0.783375543020779,0.880766475388533,"LOXL1-AS1","15:73908071-73928248","lncRNA","-"
"ENSG00000272108",9.68472836592057,0.0185396560736576,0.235370504653777,0.783210507992562,0.880766475388533,"AC244517.1","5:141118680-141120765","lncRNA","+"
"ENSG00000153487",410.585551250606,-0.0297046839757478,0.126584511959006,0.783526964013563,0.880766798018966,"ING1","13:110712736-110723339","protein_coding","+"
"ENSG00000146067",1311.07892674096,0.0285083349893379,0.118740905752696,0.783826494971396,0.881004136143112,"FAM193B","5:177519789-177554563","protein_coding","-"
"ENSG00000174136",527.852742624516,0.0235708945899119,0.0935513765113562,0.783897388710185,0.881004136143112,"RGMB","5:98768650-98798643","protein_coding","+"
"ENSG00000204116",1070.45258728869,-0.025705215774035,0.121770875640797,0.783952231991529,0.881004136143112,"CHIC1","X:73563200-73687102","protein_coding","+"
"ENSG00000260751",29.2718619330959,0.0305360066122316,0.210570878468189,0.783945496640973,0.881004136143112,"AC008870.2","16:23568673-23569696","lncRNA","+"
"ENSG00000261243",3.98166170549869,0.012580305052981,0.241304648344248,0.783958957546651,0.881004136143112,"AC022165.1","16:84495599-84497495","lncRNA","+"
"ENSG00000127980",926.919329151483,-0.0247528316241923,0.0890678776726527,0.784226839784198,0.881205877154695,"PEX1","7:92487020-92528520","protein_coding","-"
"ENSG00000164418",22.2276433374993,0.0238841004206436,0.227852493136901,0.784209797057079,0.881205877154695,"GRIK2","6:101181257-102070083","protein_coding","+"
"ENSG00000112559",6.68938800385271,0.0171168814441719,0.235991587068252,0.784335418262347,0.881278233183624,"MDFI","6:41636882-41654246","protein_coding","+"
"ENSG00000110851",2042.04332626467,-0.0238318140950766,0.0985491926555081,0.784641544004117,0.881559848615386,"PRDM4","12:107732871-107761272","protein_coding","-"
"ENSG00000154957",429.08802195166,-0.027355091772768,0.114720629585894,0.784762853455311,0.881559848615386,"ZNF18","17:11977439-11997475","protein_coding","-"
"ENSG00000175564",52.8392927363091,0.0310336112561641,0.208022420787023,0.784757789980324,0.881559848615386,"UCP3","11:74000277-74009085","protein_coding","-"
"ENSG00000185262",1080.5623989812,0.0323903751163819,0.107997455209675,0.784756158900857,0.881559848615386,"UBALD2","17:76265348-76271298","protein_coding","+"
"ENSG00000139132",611.343910816272,-0.0322841871143684,0.140729094569312,0.78488941797313,0.88160675978521,"FGD4","12:32399529-32646050","protein_coding","+"
"ENSG00000278903",21.301829547055,-0.0219492335745306,0.230886391505264,0.78489301747335,0.88160675978521,"CU633906.2","21:6318434-6360415","lncRNA","+"
"ENSG00000166225",1166.93380487053,-0.0276581784007469,0.166545201183142,0.785018696503876,0.881666728585994,"FRS2","12:69470349-69579789","protein_coding","+"
